Jornal,Coluna,Palavra,Data,Data formatada,Metaforico,Título,,Link,,stringado
Folha de S. Paulo,Poder,Esquizofrênico,21.jan.2019,21/01/2019,Sim,"Bolsonaro viajou a Davos no 'AeroLula', alvo da oposição ao PT","""",https://www1.folha.uol.com.br/poder/2019/01/bolsonaro-viajou-a-davos-no-aerolula-alvo-da-oposicao-ao-pt.shtml,""",","""https://www1.folha.uol.com.br/poder/2019/01/bolsonaro-viajou-a-davos-no-aerolula-alvo-da-oposicao-ao-pt.shtml"","
Folha de S. Paulo,Painel do leitor,Esquizofrênico,21.nov.2018,21/11/2018,Sim,"O Revalida é essencial, diz leitor sobre prova exigida por Bolsonaro","""",https://www1.folha.uol.com.br/paineldoleitor/2018/11/o-revalida-e-essencial-diz-leitor-sobre-prova-exigida-por-bolsonaro.shtml,""",","""https://www1.folha.uol.com.br/paineldoleitor/2018/11/o-revalida-e-essencial-diz-leitor-sobre-prova-exigida-por-bolsonaro.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênico,15.out.2018,15/10/2018,Sim,O queijo suíço,"""",https://www1.folha.uol.com.br/colunas/marcus-melo/2018/10/o-queijo-suico.shtml,""",","""https://www1.folha.uol.com.br/colunas/marcus-melo/2018/10/o-queijo-suico.shtml"","
Folha de S. Paulo,Cotidiano,Esquizofrênico,3.set.2018,03/09/2018,Sim,Número de visitantes do Museu Nacional em 2017 foi inferior ao de brasileiros que estiveram no Louvre,"""",https://www1.folha.uol.com.br/cotidiano/2018/09/numero-de-visitantes-do-museu-nacional-em-2017-foi-inferior-ao-de-brasileiros-que-estiveram-no-louvre.shtml,""",","""https://www1.folha.uol.com.br/cotidiano/2018/09/numero-de-visitantes-do-museu-nacional-em-2017-foi-inferior-ao-de-brasileiros-que-estiveram-no-louvre.shtml"","
Folha de S. Paulo,Blogs e Colunas,Esquizofrênico,30.ago.2018,30/08/2018,Sim,As facções prisionais no Brasil,"""",https://facesdaviolencia.blogfolha.uol.com.br/2018/08/30/as-faccoes-prisionais-no-brasil/,""",","""https://facesdaviolencia.blogfolha.uol.com.br/2018/08/30/as-faccoes-prisionais-no-brasil/"","
Folha de S. Paulo,Mundo,Esquizofrênico,18.jun.2018,18/06/2018,Sim,"Separação de famílias fere valores americanos, diz ex-assessor de Trump","""",https://www1.folha.uol.com.br/mundo/2018/06/separacao-de-familias-fere-valores-americanos-diz-ex-assessor-de-trump.shtml,""",","""https://www1.folha.uol.com.br/mundo/2018/06/separacao-de-familias-fere-valores-americanos-diz-ex-assessor-de-trump.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênico,18.mar.2018,18/03/2018,Sim,"Marielle, Carmen Miranda, 9mm","""",https://www1.folha.uol.com.br/colunas/antonioprata/2018/03/marielle-carmem-miranda-9mm.shtml,""",","""https://www1.folha.uol.com.br/colunas/antonioprata/2018/03/marielle-carmem-miranda-9mm.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênico,20/12/2017,20/12/2017,Sim,O futebol que se joga nos clubes brasileiros é esquizofrênico,"""",https://www1.folha.uol.com.br/colunas/tostao/2017/12/1944721-o-futebol-que-se-joga-nos-clubes-brasileiros-e-esquizofrenico.shtml,""",","""https://www1.folha.uol.com.br/colunas/tostao/2017/12/1944721-o-futebol-que-se-joga-nos-clubes-brasileiros-e-esquizofrenico.shtml"","
Folha de S. Paulo,Mercado,Esquizofrênico,22/10/2017,22/10/2017,Sim,"Deixem a gente trabalhar e não estraguem mais', diz sócio do fundo Advent","""",https://www1.folha.uol.com.br/mercado/2017/10/1929114-deixem-a-gente-trabalhar-e-nao-estraguem-mais-diz-socio-do-fundo-advent.shtml,""",","""https://www1.folha.uol.com.br/mercado/2017/10/1929114-deixem-a-gente-trabalhar-e-nao-estraguem-mais-diz-socio-do-fundo-advent.shtml"","
Folha de S. Paulo,Opinião,Esquizofrênico,29/08/2017,29/08/2017,Sim,Brasil esquizofrênico,"""",https://www1.folha.uol.com.br/opiniao/2017/08/1913839-brasil-esquizofrenico.shtml,""",","""https://www1.folha.uol.com.br/opiniao/2017/08/1913839-brasil-esquizofrenico.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênico,09/07/2017,09/07/2017,Sim,Os cães de guarda do regime passaram a discordar entre si,"""",https://www1.folha.uol.com.br/colunas/bernardo-carvalho/2017/07/1899438-os-caes-de-guarda-do-regime-passaram-a-discordar-entre-si.shtml,""",","""https://www1.folha.uol.com.br/colunas/bernardo-carvalho/2017/07/1899438-os-caes-de-guarda-do-regime-passaram-a-discordar-entre-si.shtml"","
Folha de S. Paulo,Poder,Esquizofrênico,09/02/2017,09/02/2017,Sim,Imbróglio sobre Moreira Franco põe na berlinda decisões de juízes federais,"""",https://www1.folha.uol.com.br/poder/2017/02/1857382-inbroglio-sobre-moreira-franco-poe-na-berlinda-decisoes-de-juizes-federais.shtml,""",","""https://www1.folha.uol.com.br/poder/2017/02/1857382-inbroglio-sobre-moreira-franco-poe-na-berlinda-decisoes-de-juizes-federais.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênico,05/12/2016,05/12/2016,Sim,Carro elétrico é cigarro com piteira,"""",https://www1.folha.uol.com.br/colunas/leaoserva/2016/12/1838443-carro-eletrico-e-cigarro-com-piteira.shtml,""",","""https://www1.folha.uol.com.br/colunas/leaoserva/2016/12/1838443-carro-eletrico-e-cigarro-com-piteira.shtml"","
Folha de S. Paulo,Mundo,Esquizofrênico,13/11/2016,13/11/2016,Sim,Resultado apocalíptico escancara essência de um país de extremos,"""",https://www1.folha.uol.com.br/mundo/2016/11/1831916-resultado-apocaliptico-escancara-essencia-de-um-pais-de-extremos.shtml,""",","""https://www1.folha.uol.com.br/mundo/2016/11/1831916-resultado-apocaliptico-escancara-essencia-de-um-pais-de-extremos.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênico,06/07/2016,06/07/2016,Sim,Dependência do aconchego,"""",https://www1.folha.uol.com.br/colunas/tostao/2016/07/1788907-dependencia-do-aconchego.shtml,""",","""https://www1.folha.uol.com.br/colunas/tostao/2016/07/1788907-dependencia-do-aconchego.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênico,21/06/2016,21/06/2016,Sim,O petrolão é do PT,"""",https://www1.folha.uol.com.br/colunas/kim-kataguiri/2016/06/1783768-o-petrolao-e-do-pt.shtml,""",","""https://www1.folha.uol.com.br/colunas/kim-kataguiri/2016/06/1783768-o-petrolao-e-do-pt.shtml"","
Folha de S. Paulo,Painel do leitor,Esquizofrênico,13/04/2016,13/04/2016,Sim,"Foi sem querer querendo', diz leitor sobre vazamento de áudio de Temer","""",https://www1.folha.uol.com.br/paineldoleitor/2016/04/1760326-foi-sem-querer-querendo-diz-leitor-sobre-vazamento-de-audio-de-temer.shtml,""",","""https://www1.folha.uol.com.br/paineldoleitor/2016/04/1760326-foi-sem-querer-querendo-diz-leitor-sobre-vazamento-de-audio-de-temer.shtml"","
Folha de S. Paulo,Opinião,Esquizofrênico,12/03/2016,12/03/2016,Sim,O ano em que o Brasil não cumprirá o ideal olímpico,"""",https://www1.folha.uol.com.br/opiniao/2016/03/1748972-o-ano-em-que-o-brasil-nao-cumprira-o-ideal-olimpico.shtml,""",","""https://www1.folha.uol.com.br/opiniao/2016/03/1748972-o-ano-em-que-o-brasil-nao-cumprira-o-ideal-olimpico.shtml"","
Folha de S. Paulo,Mundo,Esquizofrênico,01/03/2016,01/03/2016,Sim,"Documentários forçam Indonésia a encarar massacre, afirma diretor","""",https://www1.folha.uol.com.br/mundo/2016/03/1745183-documentarios-forcam-indonesia-a-encarar-massacre-afirma-diretor.shtml,""",","""https://www1.folha.uol.com.br/mundo/2016/03/1745183-documentarios-forcam-indonesia-a-encarar-massacre-afirma-diretor.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrênica,25.ago.2019,25/08/2019,Sim,"Apesar de novos trailers, cinema perde espaço em convenção da Disney","""",https://www1.folha.uol.com.br/ilustrada/2019/08/apesar-de-novos-trailers-cinema-perde-espaco-em-convencao-da-disney.shtml,""",","""https://www1.folha.uol.com.br/ilustrada/2019/08/apesar-de-novos-trailers-cinema-perde-espaco-em-convencao-da-disney.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,3.fev.2019,03/02/2019,Sim,"Não conheço mulher que não passou por uma situação de assédio', afirma Dira Paes","""",https://www1.folha.uol.com.br/colunas/monicabergamo/2019/02/nao-conheco-mulher-que-nao-passou-por-uma-situacao-de-assedio-afirma-dira-paes.shtml,""",","""https://www1.folha.uol.com.br/colunas/monicabergamo/2019/02/nao-conheco-mulher-que-nao-passou-por-uma-situacao-de-assedio-afirma-dira-paes.shtml"","
Folha de S. Paulo,Mercado,Esquizofrênica,12.jan.2019,12/01/2019,Sim,"Temos um bichinho instável com dois pés, diz Armínio Fraga sobre tripé macroeconômico","""",https://www1.folha.uol.com.br/mercado/2019/01/temos-um-bichinho-instavel-com-dois-pes-diz-arminio-fraga-sobre-tripe-macroeconomico.shtml,""",","""https://www1.folha.uol.com.br/mercado/2019/01/temos-um-bichinho-instavel-com-dois-pes-diz-arminio-fraga-sobre-tripe-macroeconomico.shtml"","
Folha de S. Paulo,Ilustríssima,Esquizofrênica,6.jan.2019,06/01/2019,Sim,Negação da ciência ganha força em nacionalismo que une esquerda e direita,"""",https://www1.folha.uol.com.br/ilustrissima/2019/01/negacao-da-ciencia-ganha-forca-em-nacionalismo-que-une-esquerda-e-direita.shtml,""",","""https://www1.folha.uol.com.br/ilustrissima/2019/01/negacao-da-ciencia-ganha-forca-em-nacionalismo-que-une-esquerda-e-direita.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,25.dez.2018,25/12/2018,Sim,"Ninguém nasce livre, torna-se livre!","""",https://www1.folha.uol.com.br/colunas/miriangoldenberg/2018/12/ninguem-nasce-livre-torna-se-livre.shtml,""",","""https://www1.folha.uol.com.br/colunas/miriangoldenberg/2018/12/ninguem-nasce-livre-torna-se-livre.shtml"","
Folha de S. Paulo,Ilustríssima,Esquizofrênica,9.dez.2018,09/12/2018,Sim,Peça sobre Nico conta histórias da musa de Andy Warhol que virou cantora,"""",https://www1.folha.uol.com.br/ilustrissima/2018/12/peca-sobre-nico-conta-historias-da-musa-de-andy-warhol-que-virou-cantora.shtml,""",","""https://www1.folha.uol.com.br/ilustrissima/2018/12/peca-sobre-nico-conta-historias-da-musa-de-andy-warhol-que-virou-cantora.shtml"","
Folha de S. Paulo,Ilustríssima,Esquizofrênica,2.dez.2018,02/12/2018,Sim,"Bienal de SP reflete as práticas personalistas do Brasil, afirma crítico","""",https://www1.folha.uol.com.br/ilustrissima/2018/12/bienal-de-sp-reflete-as-praticas-personalistas-do-brasil-afirma-critico.shtml,""",","""https://www1.folha.uol.com.br/ilustrissima/2018/12/bienal-de-sp-reflete-as-praticas-personalistas-do-brasil-afirma-critico.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,4.set.2018,04/09/2018,Sim,Ueba! Começou o Otário Eleitoral!,"""",https://www1.folha.uol.com.br/colunas/josesimao/2018/09/ueba-comecou-o-otario-eleitoral.shtml,""",","""https://www1.folha.uol.com.br/colunas/josesimao/2018/09/ueba-comecou-o-otario-eleitoral.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,2.set.2018,02/09/2018,Sim,Felipe Melo não tem condições emocionais para ser um atleta profissional,"""",https://www1.folha.uol.com.br/colunas/tostao/2018/09/felipe-melo-nao-tem-condicoes-emocionais-para-ser-um-atleta-profissional.shtml,""",","""https://www1.folha.uol.com.br/colunas/tostao/2018/09/felipe-melo-nao-tem-condicoes-emocionais-para-ser-um-atleta-profissional.shtml"","
Folha de S. Paulo,Livraria da Folha,Esquizofrênica,08/08/2018,08/08/2018,Sim,"Autor de ""O Ócio Criativo"" lança guia para entender tempos atuais","""",https://www1.folha.uol.com.br/livrariadafolha/2018/08/1875033-autor-de-o-ocio-criativo-lanca-guia-para-entender-tempos-atuais.shtml,""",","""https://www1.folha.uol.com.br/livrariadafolha/2018/08/1875033-autor-de-o-ocio-criativo-lanca-guia-para-entender-tempos-atuais.shtml"","
Folha de S. Paulo,Mundo,Esquizofrênica,22.jul.2018,22/07/2018,Sim,Separatistas e Exército travam na Ucrânia guerra esquecida pela Europa,"""",https://www1.folha.uol.com.br/mundo/2018/07/separatistas-e-exercito-travam-na-ucrania-guerra-esquecida-pela-europa.shtml,""",","""https://www1.folha.uol.com.br/mundo/2018/07/separatistas-e-exercito-travam-na-ucrania-guerra-esquecida-pela-europa.shtml"","
Folha de S. Paulo,Cotidiano,Esquizofrênica,18.fev.2018,18/02/2018,Sim,"Intervenção é paliativo com efeito político publicitário, diz sociólogo","""",https://www1.folha.uol.com.br/cotidiano/2018/02/intervencao-e-paliativo-com-efeito-politico-publicitario-diz-sociologo.shtml,""",","""https://www1.folha.uol.com.br/cotidiano/2018/02/intervencao-e-paliativo-com-efeito-politico-publicitario-diz-sociologo.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,10/12/2017,10/12/2017,Sim,Anos 1950,"""",https://www1.folha.uol.com.br/colunas/samuelpessoa/2017/12/1942123-anos-1950.shtml,""",","""https://www1.folha.uol.com.br/colunas/samuelpessoa/2017/12/1942123-anos-1950.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,17/09/2017,17/09/2017,Sim,"Mesmo com imagens eróticas mais cruas na internet, Facebook veta seios","""",https://www1.folha.uol.com.br/colunas/jorge-coli/2017/09/1918977-mesmo-com-imagens-eroticas-mais-cruas-na-internet-facebook-veta-seios.shtml,""",","""https://www1.folha.uol.com.br/colunas/jorge-coli/2017/09/1918977-mesmo-com-imagens-eroticas-mais-cruas-na-internet-facebook-veta-seios.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,01/09/2017,01/09/2017,Sim,SPFW expôs como o discurso pró-diversidade pode ser vazio,"""",https://www1.folha.uol.com.br/colunas/pedrodiniz/2017/09/1915151-spfw-expos-como-o-discurso-pro-diversidade-pode-ser-vazio.shtml,""",","""https://www1.folha.uol.com.br/colunas/pedrodiniz/2017/09/1915151-spfw-expos-como-o-discurso-pro-diversidade-pode-ser-vazio.shtml"","
Folha de S. Paulo,Ilustrada,Esquizofrênica,13/08/2017,13/08/2017,Sim,"Marcantonio Vilaça, maior prêmio da arte do país, busca o equilíbrio","""",https://www1.folha.uol.com.br/ilustrada/2017/08/1909487-marcantonio-vilaca-maior-premio-da-arte-do-pais-busca-o-equilibrio.shtml,""",","""https://www1.folha.uol.com.br/ilustrada/2017/08/1909487-marcantonio-vilaca-maior-premio-da-arte-do-pais-busca-o-equilibrio.shtml"","
Folha de S. Paulo,Ilustríssima,Esquizofrênica,23/10/2016,23/10/2016,Sim,Roberto Alvim adapta livro de Chico Buarque com teatralidade,"""",https://www1.folha.uol.com.br/ilustrissima/2016/10/1824984-roberto-alvim-adapta-livro-de-chico-buarque-com-teatralidade.shtml,""",","""https://www1.folha.uol.com.br/ilustrissima/2016/10/1824984-roberto-alvim-adapta-livro-de-chico-buarque-com-teatralidade.shtml"","
Folha de S. Paulo,Blogs e Colunas,Esquizofrênica,19.out.2016,19/10/2016,Sim,Karnal considera ‘mimimi’ demandas de quem só quer representação,"""",https://assimcomovoce.blogfolha.uol.com.br/2016/10/19/karnal-considera-mimimi-demandas-de-quem-so-quer-representacao/,""",","""https://assimcomovoce.blogfolha.uol.com.br/2016/10/19/karnal-considera-mimimi-demandas-de-quem-so-quer-representacao/"","
Folha de S. Paulo,Topofmind,Esquizofrênica,15/10/2016,15/10/2016,Sim,Prêmio Top of Mind é ferramenta para medir eficácia em comunicação,"""",https://www1.folha.uol.com.br/topofmind/2016/10/1822993-premio-top-of-mind-e-ferramenta-para-medir-eficacia-em-comunicacao.shtml,""",","""https://www1.folha.uol.com.br/topofmind/2016/10/1822993-premio-top-of-mind-e-ferramenta-para-medir-eficacia-em-comunicacao.shtml"","
Folha de S. Paulo,Temas,Esquizofrênica,08/09/2016,08/09/2016,Sim,A revolução hoje,"""",http://temas.folha.uol.com.br/50-anos-da-revolucao-cultural/a-revolucao-hoje/marcas-presentes.shtml,""",","""http://temas.folha.uol.com.br/50-anos-da-revolucao-cultural/a-revolucao-hoje/marcas-presentes.shtml"","
Folha de S. Paulo,Esporte,Esquizofrênica,09/08/2016,09/08/2016,Sim,"Djoko é brasileiro', mas perde do Brasil e está fora da Olimpíada","""",https://www1.folha.uol.com.br/esporte/olimpiada-no-rio/2016/08/1800635-djoko-e-brasileiro-mas-perde-do-brasil-e-esta-fora-da-olimpiada.shtml,""",","""https://www1.folha.uol.com.br/esporte/olimpiada-no-rio/2016/08/1800635-djoko-e-brasileiro-mas-perde-do-brasil-e-esta-fora-da-olimpiada.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,09/06/2016,09/06/2016,Sim,Novos eventos podem ocorrer,"""",https://www1.folha.uol.com.br/colunas/marco-aurelio-canonico/2016/06/1779721-novos-eventos-podem-ocorrer.shtml,""",","""https://www1.folha.uol.com.br/colunas/marco-aurelio-canonico/2016/06/1779721-novos-eventos-podem-ocorrer.shtml"","
Folha de S. Paulo,Poder,Esquizofrênica,02/03/2016,02/03/2016,Sim,"Antes de sair votação no STF, Cunha disse não ver razão para afastamento","""",https://www1.folha.uol.com.br/poder/2016/03/1745643-antes-de-sair-votacao-no-stf-cunha-disse-nao-ver-razao-para-afastamento.shtml,""",","""https://www1.folha.uol.com.br/poder/2016/03/1745643-antes-de-sair-votacao-no-stf-cunha-disse-nao-ver-razao-para-afastamento.shtml"","
Folha de S. Paulo,Blogs e Colunas,Esquizofrênica,15.jan.2016,15/01/2016,Sim,O homem que caiu em Berlim,"""",https://120bpm.blogfolha.uol.com.br/2016/01/15/o-homem-que-caiu-em-berlim/,""",","""https://120bpm.blogfolha.uol.com.br/2016/01/15/o-homem-que-caiu-em-berlim/"","
Folha de S. Paulo,Ilustrada,Esquizofrênica,22/09/2015,22/09/2015,Sim,Rod Stewart fecha primeira semana de viés nostálgico do Rock in Rio,"""",https://www1.folha.uol.com.br/ilustrada/2015/09/1684685-rod-stewart-fecha-primeira-semana-de-vies-nostalgico-do-rock-in-rio.shtml,""",","""https://www1.folha.uol.com.br/ilustrada/2015/09/1684685-rod-stewart-fecha-primeira-semana-de-vies-nostalgico-do-rock-in-rio.shtml"","
Folha de S. Paulo,Poder,Esquizofrênica,31/08/2015,31/08/2015,Sim,Senador petista promete aumentar pressão contra política do governo,"""",https://www1.folha.uol.com.br/poder/2015/08/1676131-senador-petista-promete-aumentar-pressao-contra-politica-do-governo.shtml,""",","""https://www1.folha.uol.com.br/poder/2015/08/1676131-senador-petista-promete-aumentar-pressao-contra-politica-do-governo.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,21/08/2015,21/08/2015,Sim,"Nós, os antiesquerdistas, vencemos!","""",https://www1.folha.uol.com.br/colunas/reinaldoazevedo/2015/08/1671604-nos-os-antiesquerdistas-vencemos.shtml,""",","""https://www1.folha.uol.com.br/colunas/reinaldoazevedo/2015/08/1671604-nos-os-antiesquerdistas-vencemos.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,12.jun.2015,12/06/2015,Sim,Carta a um jovem escritor... popular,"""",https://www1.folha.uol.com.br/colunas/tatibernardi/2015/06/1641137-carta-a-um-jovem-escritor-popular.shtml,""",","""https://www1.folha.uol.com.br/colunas/tatibernardi/2015/06/1641137-carta-a-um-jovem-escritor-popular.shtml"","
Folha de S. Paulo,Poder,Esquizofrênica,27/05/2015,27/05/2015,Sim,"Distritão faria Câmara ter 'cem Tiriricas', afirma especialista","""",https://www1.folha.uol.com.br/poder/2015/05/1634170-distritao-faria-camara-ter-cem-tiriricas-afirma-especialista.shtml,""",","""https://www1.folha.uol.com.br/poder/2015/05/1634170-distritao-faria-camara-ter-cem-tiriricas-afirma-especialista.shtml"","
Folha de S. Paulo,TVFolha,Esquizofrênica,05/05/2015,05/05/2015,Sim,"Sociedade brasileira demanda demais do Estado, diz professor de Harvard","""",https://www1.folha.uol.com.br/multimidia/tvfolha/2015/05/1624860-sociedade-brasileira-demanda-demais-do-estado-diz-professor-de-harvard.shtml,""",","""https://www1.folha.uol.com.br/multimidia/tvfolha/2015/05/1624860-sociedade-brasileira-demanda-demais-do-estado-diz-professor-de-harvard.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,12/04/2015,12/04/2015,Sim,As ideias fora do lugar,"""",https://www1.folha.uol.com.br/colunas/antonioprata/2015/04/1615517-as-ideias-fora-do-lugar.shtml,""",","""https://www1.folha.uol.com.br/colunas/antonioprata/2015/04/1615517-as-ideias-fora-do-lugar.shtml"","
Folha de S. Paulo,Colunas,Esquizofrênica,30/10/2014,30/10/2014,Sim,Arrogância na derrota,"""",https://www1.folha.uol.com.br/colunas/rogeriogentile/2014/10/1540523-arrogancia-na-derrota.shtml,""",","""https://www1.folha.uol.com.br/colunas/rogeriogentile/2014/10/1540523-arrogancia-na-derrota.shtml"","
Folha de S. Paulo,poder,Esquizofrênica,10/10/2014,10/10/2014,Sim,Armínio Fraga diz que economia brasileira está 'derretendo',"""",https://www1.folha.uol.com.br/poder/2014/10/1530434-arminio-fraga-diz-que-economia-brasileira-esta-derretendo.shtml,""",","""https://www1.folha.uol.com.br/poder/2014/10/1530434-arminio-fraga-diz-que-economia-brasileira-esta-derretendo.shtml"","
Folha de S. Paulo,Esporte,Esquizofrênica,12/09/2014,12/09/2014,Sim,Pelé é alvo de críticas de representantes de movimentos negros,"""",https://www1.folha.uol.com.br/esporte/2014/09/1514737-pele-e-alvo-de-criticas-de-representantes-de-movimentos-negros.shtml,""",","""https://www1.folha.uol.com.br/esporte/2014/09/1514737-pele-e-alvo-de-criticas-de-representantes-de-movimentos-negros.shtml"","
